"genome_id","genome_name","Phenotype","Phenotype_Sam_Justification","Phenotype_final","other_names","ncbi_taxon_id","taxon_lineage_i_ds","taxon_lineage_names","superkingdom","kingdom","phylum","class","order","family","genus","species","genome_status","strain","serovar","biovar","pathovar","mlst","segment","subtype","h_type","n_type","h1_clade_global","h1_clade_us","h5_clade","p_h1n1_like","lineage","clade","subclade","other_typing","culture_collection","type_strain","reference","genome_quality","completion_date","publication","authors","bio_project_accession","bio_sample_accession","assembly_accession","sra_accession","gen_bank_accessions","sequencing_center","sequencing_status","sequencing_platform","sequencing_depth","assembly_method","chromosome","plasmids","contigs","size","gc_content","contig_l50","contig_n50","trna","rrna","mat_peptide","cds","coarse_consistency","fine_consistency","check_m_contamination","check_m_completeness","genome_quality_flags","isolation_source","isolation_comments","collection_date","collection_year","season","isolation_country","geographic_group","geographic_location","other_environmental","host_name","host_common_name","host_gender","host_age","host_health","host_group","lab_host","passage","other_clinical","additional_metadata","comments","date_inserted","date_modified","nm_contigs"
2760803.3,"Erythrobacter sp. KMU-140","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",2760803,"131567;2;1224;28211;204457;335929;2800788;1041;2760803","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;Erythrobacter rubeus","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","KMU-140","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2020-09-22T00:00:00Z","NA","NA","PRJNA661396","SAMN16056963","GCA_014705715.1","NA","JACXLC000000000","Keimyung University","WGS","Illumina","19.2x","SPAdes v. 3.10.1","NA",0,4,3042712,60.584595,1,3038748,43,3,"NA",3036,99.3,98.5,"NA","NA","NA","coastal seawater","NA","2018-04",2018,"NA","South Korea","Asia","South Korea: Jeju island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Single cell","Draft genome sequencing of Erythrobacter sp. KMU-140","2020-11-28T21:20:31.092Z","2020-11-28T21:20:31.092Z",4
2011159.3,"Erythrobacter sp. KY5","unkown","Halotolerant","Halotolerant","NA",2011159,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;2011159","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. KY5","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","Complete","KY5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2018-06-25T00:00:00Z","NA","NA","PRJNA390235","SAMN07224594","GCA_003264115.1","NA","CP021912","The University of Tokyo","Complete","Illumina MiSeq","115.0x","Newbler v. 2.8; GenoFinisher v. 2.0;","NA",0,1,3311272,60.77408,1,3311272,43,2,"NA",3202,99.9,99.6,"NA",100,"NA","Water","NA","2013-04",2013,"NA","Japan","Asia","Japan: Chiba","env_biome:Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Part of the results of a comparative genomics study aiming to understand the mobilization of bacterial genes responsible for the degradation of recalcitrant compounds in nature.","2018-07-16T10:00:26.855Z","2018-07-16T10:00:26.855Z",1
1042.234,"Erythrobacter sp. MSM4","unkown","Halophile","Halophile","NA",1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","MSM4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","1900-01-01T00:00:00Z",35730934,"NA","PRJNA844373","SAMN28816668","GCA_024305245.1","NA","JAMWYX000000000","NA","WGS","Illumina MiSeq","27x","SPAdes v. v3.13.0","NA",0,24,3508436,63.81993,4,389836,41,1,"NA",3371,98.2,97.9,0.9,99.4,"NA","microalgal biofuel cultivation pond","NA","2013-09",2013,"NA","USA","North America","USA: Livermore, CA","NA","Microchloropsis salina","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:metagenomic assembly","NA","2022-07-30T12:47:11.615Z","2022-07-30T12:47:11.615Z",24
237727.5,"Erythrobacter sp. NAP1","unkown","Halotolerant","Halotolerant","NA",237727,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;237727","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. NAP1","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","NAP1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2006-01-24T00:00:00Z",21952547,"NA","PRJNA13512","SAMN02436135","GCA_000152865.1","NA","AAMW00000000","J. Craig Venter Institute","WGS","NA","NA","NA","NA",0,1,3265065,61,1,3265065,43,2,"NA",3174,99.9,99.9,"NA",100,"NA","surface waters of the northwest Atlantic Ocean","isolated from surface waters of the northwest Atlantic Ocean and will be used for comparative genomics with other marine microorganisms","NA","NA","NA","Atlantic Ocean","NA","northwest Atlantic Ocean","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Erythrobacter sp. strain NAP1. This strain was isolated from surface waters of the northwest Atlantic Ocean and will be used for comparative genomics with other marine microorganisms.","2014-12-08T22:11:18.800Z","2015-03-16T03:17:09.594Z",1
1042.251,"Erythrobacter sp. PW10.concoct.56","unkown","Halophile","Halophile","NA",1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","PW10.concoct.56","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2023-05-03T00:00:00Z","NA","NA","PRJNA879230","SAMN30800966","NA","NA","JAPYPR000000000","NA","NA","Illumina NovaSeq","54.78506125x","SPAdes v. 3.15","NA",0,107,3049322,62.561424,7,128920,43,4,"NA",3034,98.8,97.5,1.4,100,"NA","hydrothermal plume","NA",44519,2021,"NA","Mexico","North America","Mexico: Gulf of California, Guaymas Basin","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:metagenomic assembly","NA","2023-05-27T21:25:38.883Z","2023-05-27T21:25:38.883Z",107
1042.249,"Erythrobacter sp. PW6.metabat2.155","unkown","Halophile","Halophile","NA",1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","PW6.metabat2.155","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2023-05-03T00:00:00Z","NA","NA","PRJNA879230","SAMN30801064","NA","NA","JAPYTL000000000","NA","NA","Illumina NovaSeq","15.39920331x","SPAdes v. 3.15","NA",0,222,2957999,60.997208,44,19040,38,"NA","NA",3116,96,92.9,6,96.7,"NA","hydrothermal plume","NA",44518,2021,"NA","Mexico","North America","Mexico: Gulf of California, Guaymas Basin","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:metagenomic assembly","NA","2023-05-27T21:25:44.722Z","2023-05-27T21:25:44.722Z",222
1860125.3,"Erythrobacter sp. QSSC1-22B","unkown","Halophile","Halophile","NA",1860125,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1860125","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. QSSC1-22B","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","QSSC1-22B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-07-03T00:00:00Z","NA","NA","PRJNA325403","SAMN05231707","GCF_001678665.1","NA","LZRP00000000","University of Tasmania","WGS",454,"40x","GS de novo assembler v. 2.8","NA",0,49,3344734,63.5,4,304906,47,2,"NA",3394,98.3,97.9,"NA",100,"NA","quartz stone sublith biofilm","NA","1998-12",1998,"NA","Antarctica","Antarctica","Antarctica","temperature:-10 C;env_biome:polar desert","NA","NA","NA","NA","NA","NA","NA","NA","NA","identified_by:John Bowman;collected_by:Matthew Smith;sample_type:cell culture","Genome sequencing based data from psychrophilic bacteria is being used to understand cold adaptation and other specific functionalities including proteome analysis and other orthogonal experiments.","2016-08-26T18:08:42.992Z","2016-08-26T18:08:42.992Z",49
1811531.3,"Erythrobacter sp. REDSEA-S22_B4","unkown","Halophile","Halophile","NA",1811531,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811531","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S22_B4","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S22_B4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534565","GCA_001626465.1","NA","LUNP00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,10,2687959,63.72,2,484791,42,3,"NA",2642,96.7,96,"NA",100,"NA","Red Sea water column Station 108 - depth 10m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:44:39.328Z","2016-04-28T15:44:39.328Z",10
1811532.3,"Erythrobacter sp. REDSEA-S28_B2","unkown","Halophile","Halophile","NA",1811532,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811532","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S28_B2","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S28_B2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534566","GCA_001626415.1","NA","LUNQ00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,8,2687817,63.71,2,484686,43,3,"NA",2635,96.7,96,"NA",100,"NA","Red Sea water column Station 149 - depth 10m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:39:37.105Z","2016-04-28T15:39:37.105Z",8
1811533.3,"Erythrobacter sp. REDSEA-S34_B3","unkown","Halophile","Halophile","NA",1811533,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811533","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S34_B3","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S34_B3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534567","GCA_001626435.1","NA","LUNR00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,7,2686229,63.72,2,564823,42,3,"NA",2627,96.7,96,"NA",100,"NA","Red Sea water column Station 169 - depth 10m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:42:06.363Z","2016-04-28T15:42:06.363Z",7
1811534.3,"Erythrobacter sp. REDSEA-S36_B6","unkown","Halophile","Halophile","NA",1811534,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811534","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S36_B6","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S36_B6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534568","GCA_001626455.1","NA","LUNS00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,99,2931410,63.56,17,57914,44,3,"NA",3004,95.7,92.2,2.7,99.5,"NA","Red Sea water column Station 169 - depth 50m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:49:48.859Z","2016-04-28T15:49:48.859Z",99
1811535.3,"Erythrobacter sp. REDSEA-S37_B3","unkown","Halophile","Halophile","NA",1811535,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811535","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S37_B3","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S37_B3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534569","GCA_001626365.1","NA","LUNT00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,94,2793626,63.54,19,52738,39,2,"NA",2852,94.6,92.5,0.5,96.8,"NA","Red Sea water column Station 169 - depth 100m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:32:30.257Z","2016-04-28T15:32:30.257Z",94
1811536.3,"Erythrobacter sp. REDSEA-S40_B1","unkown","Halophile","Halophile","NA",1811536,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811536","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S40_B1","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S40_B1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534570","GCA_001626395.1","NA","LUNU00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,7,2688120,63.72,2,564793,44,3,"NA",2630,96.7,96,"NA",100,"NA","Red Sea water column Station 192 - depth 10m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:37:04.244Z","2016-04-28T15:37:04.244Z",7
1811537.3,"Erythrobacter sp. REDSEA-S41_B1","unkown","Halophile","Halophile","NA",1811537,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811537","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S41_B1","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S41_B1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534571","GCA_001626495.1","NA","LUNV00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,23,2931441,63.59,6,160286,42,3,"NA",2897,96.8,95.6,0.5,99.3,"NA","Red Sea water column Station 192 - depth 25m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:52:35.720Z","2016-04-28T15:52:35.720Z",23
1811538.3,"Erythrobacter sp. REDSEA-S42_B5","unkown","Halophile","Halophile","NA",1811538,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811538","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S42_B5","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S42_B5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534572","GCA_001626545.1","NA","LUNW00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,12,2681310,63.72,3,413689,42,2,"NA",2645,96.6,95.4,"NA",100,"NA","Red Sea water column Station 192 - depth 50m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:54:42.025Z","2016-04-28T15:54:42.025Z",12
1811539.3,"Erythrobacter sp. REDSEA-S43_B2","unkown","Halophile","Halophile","NA",1811539,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811539","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S43_B2","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S43_B2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534573","GCA_001626515.1","NA","LUNX00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,18,2871770,63.64,4,240712,43,3,"NA",2842,97.6,96.3,1.3,100,"NA","Red Sea water column Station 192 - depth 100m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:57:39.658Z","2016-04-28T15:57:39.658Z",18
1811540.3,"Erythrobacter sp. REDSEA-S45_B7","unkown","Halophile","Halophile","NA",1811540,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1811540","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp. REDSEA-S45_B7","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","NA","WGS","REDSEA-S45_B7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-04-22T00:00:00Z","NA","NA","PRJNA289734","SAMN04534574","GCA_001626595.1","NA","LUNY00000000","King Abdullah University of Science and Technology","WGS","Illumina HiSeq","50.0x","IDBA-UD v. 1.1.1","NA",0,285,2886971,63.53,64,13959,38,2,"NA",3173,95.4,89.8,3.3,94.5,"NA","Red Sea water column Station 192 - depth 500m","NA",40831,2011,"NA","Saudi Arabia","Asia","Saudi Arabia: Red Sea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","An expedition spanning nearly the entire eastern Red Sea. We sampled at eight stations along this route, sampling from the surface down to 500m.;derived from metagenome","2016-04-28T15:58:51.533Z","2016-04-28T15:58:51.533Z",285
